Date,Task,Time Started,Time Ended
mouthLowerDown_R,mouthDimple_L,mouthDimple_R,mouthSmile_L,eyeLookDown_L,jawRight,mouthPress_L,noseSneer_L,mouthSmile_R,mouthLowerDown_L,mouthPress_R,eyeBlink_L,mouthRight,eyeLookOut_L,browOuterUp_R,browDown_L,eyeBlink_R,jawOpen,eyeLookIn_R,eyeSquint_L,mouthFrown_R,mouthLeft,jawLeft,mouthRollUpper,browInnerUp,mouthPucker,eyeWide_L,mouthStretch_L,tongueOut,browOuterUp_L,mouthShrugLower,mouthStretch_R,eyeLookDown_R,eyeLookOut_R,eyeLookIn_L,mouthShrugUpper,jawForward,eyeWide_R,mouthUpperUp_R,cheekPuff,noseSneer_R,browDown_R,mouthUpperUp_L,eyeLookUp_L,mouthRollLower,cheekSquint_L,cheekSquint_R,mouthFrown_L,mouthFunnel,eyeSquint_R,mouthClose,eyeLookUp_R
,0.03784939,0.8883849,0.832088,0.04543973,0.0985401,0.003054505,0.2346022,0.1471116,0.001203769,0.03729322,0.2300841,0.01321265,1.19923e-06,0,0,0.4613401,0.01253637,0.01543911,0,0.2556117,-0.003266603,0.2258381,0.00772584,0.2986225,0.01765888,0.02611597,0.0466652,0.1339858,0.03259903,0,0.532629,0.09432126,0.09827919,0.03942422,0.1703494,0.05890159,0.207492,0.04981816,0.08619933,0.1481642,0.1477508,0.4558048,0.1111714,0,0.7623345,0.1656322,0.1174227,0.0002187326,0.208586,0.2606915,0.02027895,0
,0.03762911,0.8885918,0.8320301,0.05848026,0.0888506,0.002811178,0.2329973,0.1485116,0.00548591,0.03706995,0.228765,0.01359751,1.103661e-06,0,0,0.4547072,0.0129255,0.01525071,0,0.264187,-0.00573342,0.230014,0.008915287,0.3053096,0.01781155,0.02616492,0.04623965,0.1337893,0.03206411,0,0.5301839,0.09366011,0.08851768,0.03310296,0.1642384,0.05850687,0.2142711,0.04946182,0.08621285,0.1484083,0.1499028,0.4491962,0.1115364,0,0.7709735,0.1721914,0.118371,0.0002020975,0.2079334,0.2704222,0.02003972,0
,0.03746645,0.8887966,0.8321955,0.06996693,0.08890486,0.002587199,0.2326588,0.14942,0.01833353,0.03690608,0.2285362,0.01382557,1.015708e-06,0,0,0.4514614,0.01317007,0.01504547,0,0.2674399,-0.006736207,0.2305522,0.009720752,0.3064485,0.01800245,0.02624258,0.04582504,0.1336981,0.02827012,0,0.529169,0.09320484,0.08856608,0.03167373,0.1632697,0.05834358,0.2157712,0.04907721,0.08651869,0.1486672,0.15107,0.4461179,0.112132,0,0.7730058,0.1749525,0.119218,0.0001864181,0.2057771,0.2738423,0.01978577,0
,0.03728435,0.8889929,0.8323035,0.08276034,0.08864687,0.002381047,0.2328513,0.1502425,0.02895312,0.0367131,0.2286266,0.01428081,9.347643e-07,0,0,0.4498368,0.01363113,0.01479961,0,0.2704491,-0.006980683,0.2309394,0.01051322,0.3056826,0.01818765,0.02631065,0.04577408,0.1332438,0.04219811,0,0.5285721,0.09251458,0.08829443,0.02885456,0.1606838,0.05824091,0.216079,0.0491206,0.08688825,0.1488587,0.1520296,0.4445159,0.1128462,0,0.7718185,0.1788088,0.1211757,0.0001717902,0.2023166,0.2772692,0.01950428,0
,0.03711936,0.8893219,0.8324428,0.09187502,0.08721214,0.002191311,0.2330498,0.1520514,0.03824191,0.03652433,0.2286368,0.01484029,8.60271e-07,0,0,0.448698,0.01418908,0.01458351,0,0.2740079,-0.006842567,0.2313664,0.01151944,0.3052904,0.01837522,0.02633108,0.04610364,0.1328153,0.0359648,0,0.5283725,0.09164904,0.08684448,0.02663687,0.158477,0.05802862,0.2161797,0.04973144,0.08727576,0.1488992,0.1541251,0.4433403,0.1138277,0,0.7715026,0.1860277,0.1241981,0.000158222,0.2008243,0.2817852,0.01925236,0
,0.03704058,0.8897082,0.8324692,0.09564319,0.08300123,0.002016688,0.2329792,0.1533697,0.04158971,0.03642021,0.2284845,0.01527646,7.917143e-07,0,0,0.4452882,0.01463016,0.01447443,0,0.2766936,-0.006521103,0.2326167,0.01245014,0.3078906,0.01857414,0.02633652,0.04748691,0.1325852,0.03411187,0,0.5278771,0.09091926,0.08260059,0.02271544,0.1545563,0.05773905,0.2166783,0.05277659,0.0874671,0.1490204,0.1553672,0.4389863,0.1144629,0,0.7718514,0.1909504,0.1257091,0.0001456783,0.2002506,0.2854152,0.01913589,0
,0.03707809,0.8899649,0.8323025,0.09912517,0.07222222,0.001855979,0.2297476,0.1543392,0.04393215,0.03642739,0.2250207,0.01552896,7.28621e-07,0,0,0.4441792,0.01489608,0.01448693,0,0.2829544,-0.00612123,0.2333851,0.01339129,0.3221965,0.01870867,0.02632884,0.04901366,0.1325123,0.0319145,0,0.5138762,0.09033333,0.07173279,0.009203813,0.1410053,0.05723988,0.2183752,0.05580409,0.08728886,0.1490137,0.1564077,0.4376099,0.1145488,0,0.772348,0.194321,0.1268414,0.0001341039,0.1999485,0.2929456,0.01916771,0
,0.03721984,0.8902892,0.8324214,0.1103549,0.0361881,0.001708074,0.2118338,0.1569939,0.05538154,0.03654034,0.2111965,0.01511661,6.705558e-07,0,0,0.461369,0.0145328,0.01460535,0.0341091,0.3074257,-0.005697543,0.2326844,0.01397284,0.3297707,0.01859569,0.02628129,0.05150107,0.1327244,0.0169808,0,0.507243,0.09010966,0.03551074,0,0.0973263,0.05647745,0.245051,0.06065226,0.08694839,0.1485517,0.1596739,0.4563516,0.1142759,0,0.7768363,0.1972969,0.1296307,0.0001234356,0.2001943,0.318838,0.01932377,0
,0.03729254,0.8933974,0.840573,0.1222576,0,0.001571955,0.2062154,0.1641454,0.06279346,0.03661277,0.2070796,0.01270745,6.171178e-07,0,0,0.4979868,0.01239752,0.01460274,0.1034755,0.3395992,-0.005277818,0.2175343,0.0143443,0.3296102,0.01829404,0.02609556,0.08140377,0.1338334,0.02031758,0,0.5118759,0.09035978,0,0,0.0271389,0.05590649,0.2595019,0.09255885,0.08693027,0.1447864,0.1674798,0.4940245,0.1142323,0.02528072,0.7808558,0.1988198,0.1324599,0.0001136088,0.2001885,0.3525028,0.01939605,0.02621017
,0.0374351,0.8960155,0.8469791,0.1256617,0,0.001446684,0.2030391,0.168415,0.06514931,0.03676827,0.2047248,0.01094096,5.679385e-07,0.0001517671,0,0.5146824,0.01078546,0.01464411,0.1302744,0.371512,-0.004875589,0.2009213,0.0143064,0.3304375,0.01795112,0.02579809,0.1395415,0.140181,0.01731549,0,0.512639,0.09410542,0,0,0,0.05547222,0.2980954,0.1503948,0.08694258,0.1426522,0.1721219,0.5115105,0.1141103,0.06905814,0.795179,0.1994274,0.133854,0.0001045604,0.2002454,0.3848767,0.01951217,0.06978678
,0.03736925,0.899067,0.8515174,0.123469,0,0.001331395,0.2016538,0.1702176,0.06291148,0.03672483,0.2039243,0.009732086,5.226784e-07,0.004772404,0,0.5221973,0.009661867,0.01455557,0.1342313,0.3839889,-0.004496877,0.1953221,0.0142097,0.321641,0.01758038,0.02543849,0.2127065,0.1430263,0.01640526,0,0.5348324,0.09561255,0,0,0,0.05528284,0.3093409,0.2224448,0.08714753,0.1416189,0.1741112,0.5193195,0.114224,0.09382112,0.8004485,0.1978139,0.1342686,9.623067e-05,0.2002977,0.3979615,0.01946345,0.0944342
,0.03732472,0.9021583,0.8543977,0.1229813,0,0.001225294,0.2006547,0.1713585,0.06169974,0.03670051,0.203336,0.008793749,4.810252e-07,0,0,0.525596,0.008762666,0.01447046,0.1234014,0.3900163,-0.004143775,0.19422,0.01424357,0.3189906,0.01724716,0.02504753,0.2831673,0.1471926,0.02391318,0,0.5411571,0.09704244,0,0,0.006081167,0.05511239,0.3176269,0.291658,0.08754727,0.1407105,0.1753314,0.5228152,0.1146683,0.128268,0.807316,0.1944213,0.133887,8.856339e-05,0.2004714,0.4043936,0.01940827,0.1288127
,0.03726023,0.9051788,0.8577944,0.1180394,0,0.001127648,0.2003767,0.1716189,0.05311167,0.03665987,0.2032868,0.008005836,4.426913e-07,0.0009328329,0,0.4962184,0.007995183,0.01441627,0.1303733,0.3926437,-0.003816367,0.1934925,0.01428401,0.3177982,0.01702518,0.02460521,0.3522294,0.1519051,0.02106624,0,0.5442972,0.09982242,0,0,0,0.05501347,0.3250149,0.359935,0.08788571,0.1403735,0.1755888,0.492448,0.1150417,0.1432504,0.814069,0.184237,0.1298366,8.150643e-05,0.2003233,0.4073261,0.01939991,0.143696
,0.03723065,0.9066783,0.8597153,0.116323,0,0.001037783,0.2012655,0.1707545,0.05055122,0.03664679,0.2043526,0.007321204,4.074124e-07,0,0,0.4762673,0.007321008,0.01434249,0.1199229,0.3924104,-0.003513741,0.1927311,0.01414323,0.3152227,0.01689005,0.02420327,0.4066694,0.1539215,0.02152101,0,0.5461351,0.1020098,0,0,0.008959788,0.05518744,0.3283634,0.4133279,0.08846936,0.1402835,0.1743299,0.4719599,0.1156695,0.144479,0.8166289,0.1712702,0.1241675,7.501146e-05,0.2001504,0.4073456,0.0193571,0.1449896
,0.03706163,0.9076864,0.8608175,0.1147552,0,0.0009550801,0.211596,0.1683571,0.04756629,0.03649533,0.2139019,0.006712803,3.749449e-07,0,0,0.4688376,0.006717767,0.01414239,0.1161958,0.3866534,-0.003234531,0.1922568,0.01408347,0.2964482,0.01675067,0.02383212,0.4311402,0.1550691,0.02041777,0,0.5479158,0.10317,0,0,0.01227206,0.05553291,0.3291656,0.4376753,0.08912414,0.140683,0.1707271,0.4642918,0.1167871,0.1493659,0.8165312,0.163664,0.1182873,6.903389e-05,0.1996142,0.401671,0.01919358,0.1498855
,0.03696436,0.9081107,0.8610131,0.1131312,0,0.0008789679,0.2139878,0.1675605,0.04591246,0.03640636,0.2160555,0.006164487,3.450648e-07,0,0,0.4649878,0.006171808,0.01397283,0.1102959,0.3812324,-0.002977197,0.1958326,0.01424319,0.2892734,0.01667759,0.02355679,0.4447425,0.1563754,0.01504185,0,0.5490675,0.1040868,0,0,0.01839695,0.05588549,0.3252592,0.4513372,0.0898273,0.1405888,0.1695955,0.4602694,0.1185189,0.1483258,0.8163537,0.1604817,0.1158416,6.353256e-05,0.1991223,0.3970559,0.01907367,0.1488938
,0.03681902,0.9085513,0.8615115,0.1121547,0,0.0008089212,0.2157142,0.1670814,0.04518987,0.03626466,0.2175601,0.005666076,3.175659e-07,0,0,0.4641862,0.005674287,0.0137733,0.1060668,0.3763562,-0.002740169,0.194553,0.01422766,0.2847245,0.01659552,0.0233353,0.4521311,0.1568968,0.01632694,0,0.5545387,0.1048199,0,0,0.02323925,0.05626703,0.3241619,0.4585364,0.09138411,0.1410158,0.1688909,0.4594541,0.120066,0.1393249,0.8161577,0.1588337,0.1145924,5.846959e-05,0.1986433,0.3912516,0.01890844,0.1399533
,0.03700879,0.9083937,0.861644,0.1116819,0,0.0007444566,0.216672,0.1672467,0.0474221,0.03643319,0.2182643,0.005210707,2.922584e-07,0,0,0.4634082,0.005219053,0.01364241,0.1022845,0.3683636,-0.002521924,0.1716087,0.01388589,0.2750248,0.01651915,0.02313557,0.45729,0.1567809,0.01711449,0,0.5560247,0.1054849,0,0,0.02746263,0.0607312,0.3182865,0.4631937,0.1006275,0.1406627,0.1688743,0.4587035,0.1268791,0.1305771,0.7950856,0.1577707,0.1141175,5.381007e-05,0.1953878,0.3805592,0.01884085,0.1312577
,0.03694764,0.9083955,0.8620636,0.1065785,0,0.0006851293,0.2235635,0.1670866,0.04757292,0.03636116,0.2208181,0.004793407,2.689678e-07,0,0,0.4629772,0.00480151,0.01342761,0.1020064,0.3625416,-0.002321013,0.1652314,0.01360484,0.2678492,0.01645505,0.02293434,0.4598578,0.1550079,0.02891494,0,0.5643005,0.1058776,0,0,0.02791956,0.0623847,0.3072292,0.4655017,0.1036146,0.1410123,0.168616,0.4583326,0.129263,0.1276112,0.7893816,0.1567838,0.1137796,4.952186e-05,0.1926012,0.373213,0.01869547,0.1283043
,0.03691718,0.9084357,0.8624976,0.1041473,0,0.0006305299,0.226884,0.1665607,0.04738675,0.03632185,0.222477,0.004410315,2.475332e-07,0,0,0.4632208,0.004417998,0.01322455,0.09504359,0.3518516,-0.002136082,0.1619662,0.01331104,0.265355,0.01637359,0.02270151,0.4612547,0.15262,0.0339298,0,0.5666547,0.1060385,0,0,0.03514507,0.06356629,0.3039686,0.4666866,0.1053987,0.1410786,0.1677785,0.4586544,0.1307955,0.1222011,0.7863166,0.1554311,0.1134204,4.557537e-05,0.1894423,0.3614417,0.01854416,0.1229521
,0.03695267,0.9083144,0.86265,0.1034126,0,0.0005802817,0.2275654,0.1660746,0.04760392,0.03633143,0.2222858,0.004058261,2.278068e-07,0,0,0.4633543,0.004065453,0.01308588,0.08656675,0.3475705,-0.001965873,0.1603781,0.01306979,0.2641306,0.01630963,0.02249718,0.4615019,0.1513228,0.03517301,0,0.5645234,0.1061716,0,0,0.04365502,0.06431101,0.301876,0.4668052,0.1063178,0.1406549,0.167119,0.4588194,0.1316059,0.1159069,0.7841986,0.1547509,0.1132916,4.194339e-05,0.1871707,0.3569048,0.01842803,0.1167195
,0.03683242,0.9084314,0.8628786,0.09977546,0,0.0005340379,0.227189,0.1647907,0.04696168,0.03618874,0.2212762,0.003734536,2.096524e-07,0,0,0.4712415,0.003741219,0.01291637,0.06991238,0.342442,-0.001809219,0.1779013,0.01283257,0.2638783,0.01619255,0.02228282,0.4609872,0.1505666,0.03482417,0,0.564503,0.106136,0,0,0.05995177,0.06460688,0.3009721,0.4659272,0.1064959,0.1387725,0.166417,0.4669451,0.1318329,0.103355,0.7843588,0.1544295,0.1130799,3.860084e-05,0.1864402,0.3523039,0.01821535,0.1042686
,0.03650821,0.9092174,0.8651083,0.0951921,0,0.0004914793,0.2292721,0.1597952,0.04047374,0.03584432,0.2247081,0.003436756,1.929448e-07,0,0,0.4753356,0.003442941,0.01266692,0.06177655,0.3338421,-0.001665044,0.1825099,0.01271519,0.2639335,0.01601754,0.02206137,0.4535323,0.1479803,0.0282706,0,0.5794806,0.1056864,0,0,0.06795862,0.06487074,0.3005226,0.4578183,0.1065729,0.1382823,0.1615873,0.4710783,0.1320086,0.09722583,0.7845291,0.1540604,0.1127437,3.552466e-05,0.1861843,0.3439751,0.01792232,0.09818206
,0.03618554,0.9093128,0.8652276,0.09331533,0,0.0004523123,0.2295591,0.1581374,0.03368758,0.03553196,0.2256333,0.003162784,1.775686e-07,0,0,0.4819302,0.003168494,0.01239622,0.04864361,0.3265135,-0.001532356,0.1867917,0.0126337,0.2635263,0.01582021,0.02201598,0.4411933,0.1467714,0.02585984,0,0.5829678,0.1049717,0,0,0.08150651,0.06498267,0.2949882,0.4460224,0.1064635,0.1382216,0.1599583,0.4772656,0.1320772,0.0942282,0.7817013,0.153897,0.1123039,3.269364e-05,0.1861932,0.3367987,0.0175832,0.09525
,0.0358283,0.9093679,0.8655186,0.08322558,0,0.0004162666,0.2299533,0.1567841,0.029209,0.0351963,0.2264628,0.002910687,1.634178e-07,0,0,0.4889205,0.002915953,0.01212892,0.04544897,0.3184514,-0.001410241,0.1868075,0.01201806,0.2638625,0.01562486,0.0219891,0.4371292,0.1451517,0.01944638,0,0.5813286,0.1043935,0,0,0.08475684,0.06502305,0.2922477,0.4419495,0.1061475,0.1383993,0.158754,0.484979,0.131719,0.09332361,0.7806642,0.1528938,0.1117705,3.008822e-05,0.1860387,0.3272794,0.0172474,0.09436043
,0.03546023,0.9091256,0.8651512,0.06769486,0,0.0003830935,0.2299665,0.1557391,0.01609865,0.03485927,0.226824,0.002678703,1.503947e-07,0,0,0.4963275,0.002683554,0.01185491,0.04496983,0.3075064,-0.00126469,0.1880579,0.01164106,0.2638175,0.01543074,0.02198356,0.4327192,0.1441243,0.01976032,0,0.5811692,0.1034324,0,0,0.08545691,0.06510198,0.2781447,0.4374685,0.1059812,0.1382164,0.1578563,0.4924635,0.1316651,0.09036368,0.7731968,0.1516919,0.1101594,2.769043e-05,0.1855348,0.3159761,0.01690321,0.09140378
,0.03520274,0.908833,0.8651278,0.06263839,0,0.0003735777,0.2302016,0.1539316,0.0125254,0.03462318,0.2273108,0.002465218,1.384095e-07,0,0,0.4990283,0.002469685,0.01162385,0.0428625,0.2988234,-0.001154751,0.1814027,0.01056536,0.2647485,0.01525017,0.02198853,0.4307332,0.1417529,0.02349669,0,0.573882,0.1027546,0,0,0.08752392,0.06522535,0.2744281,0.4353714,0.1059327,0.1382501,0.1567586,0.4952878,0.1314982,0.09242366,0.7707869,0.1464014,0.1091155,2.548373e-05,0.1850758,0.3060605,0.01661124,0.09347387
,0.03495843,0.908619,0.8654488,0.06003905,0,0.0005188862,0.2339914,0.1507662,0.01089512,0.03440341,0.2338169,0.002268753,1.273794e-07,0,0,0.5006942,0.002272866,0.01139857,0.04338511,0.2909547,-0.001057827,0.1574148,0.009683969,0.2652435,0.01508804,0.022049,0.4284337,0.1385467,0.02287624,0,0.5715845,0.1021912,0,0,0.08689228,0.06556395,0.2724631,0.4325607,0.1060841,0.1386525,0.1540978,0.4970774,0.1313596,0.08729856,0.7672293,0.140694,0.1082305,2.345288e-05,0.1844159,0.296977,0.01631866,0.08834276
,0.03463645,0.9086748,0.8659012,0.05510217,0,0.0005273586,0.240052,0.1494697,0.009474929,0.03410995,0.2397296,0.002087947,1.172282e-07,0,0,0.5034232,0.002091733,0.01116328,0.04348271,0.2857262,-0.0007025111,0.1560469,0.008910337,0.2690277,0.01490835,0.0220824,0.4274798,0.137075,0.02398698,0,0.571003,0.1015687,0,0,0.0867398,0.06571802,0.2718337,0.4314706,0.1061229,0.1394819,0.152954,0.4999833,0.1312758,0.08706114,0.7681659,0.138523,0.1073313,2.158387e-05,0.1840239,0.2913129,0.01604142,0.08810452
,0.03444717,0.9084713,0.8659886,0.05342401,0,0.0005195581,0.2421749,0.1485223,0.008671935,0.03394026,0.2419692,0.001921552,1.078861e-07,0,0,0.505636,0.001925037,0.01098074,0.04167099,0.2826622,-0.0005710495,0.1544531,0.008197846,0.2701783,0.01474052,0.02217895,0.4269453,0.1360943,0.02373948,0,0.5705428,0.1010861,0,0,0.08844163,0.06607565,0.2718558,0.4308885,0.1063895,0.1398661,0.1520013,0.5022842,0.1314584,0.08457988,0.7679661,0.1370957,0.1062582,1.986381e-05,0.1836945,0.2880021,0.01580972,0.08562844
,0.03434216,0.9079677,0.8655831,0.05291205,0,0.0004945133,0.2428824,0.1477864,0.008281917,0.0338436,0.2427116,0.001768419,9.928843e-08,0,0,0.5069227,0.001771626,0.01081317,0.04227543,0.280899,-0.0004851425,0.1542316,0.007595432,0.2702935,0.0145824,0.02225394,0.4262551,0.1354455,0.02726457,0,0.5685409,0.1007288,0,0,0.08774226,0.06650584,0.27185,0.4301601,0.1066826,0.139877,0.1512021,0.5036019,0.13168,0.08478205,0.763462,0.1361691,0.1054267,1.828082e-05,0.1832983,0.2861372,0.01557236,0.08582734
,0.03397455,0.9072818,0.8654824,0.051572,0,0.000791457,0.2437724,0.1468655,0.007101559,0.03348944,0.2435956,0.001497791,8.409401e-08,0,0,0.5058205,0.001500508,0.01048805,0.03844275,0.2794076,0.0001183464,0.1531785,0.006453036,0.2703359,0.01439826,0.02242927,0.420779,0.1342004,0.02060303,0,0.5683939,0.1002694,0,0,0.09165345,0.0672287,0.273242,0.4242407,0.1068272,0.140431,0.1500417,0.50239,0.131428,0.08235596,0.76268,0.1351844,0.1045447,1.548325e-05,0.1815981,0.28451,0.01520491,0.08341628
,0.0337827,0.9069259,0.8653517,0.05158754,0,0.0008967209,0.2441744,0.1466624,0.007071644,0.03328459,0.2437962,0.001378429,7.739239e-08,0,0,0.5043344,0.00138093,0.01034493,0.03800779,0.2795397,0.0002191854,0.1530416,0.005942708,0.2697468,0.01438675,0.02255046,0.4190524,0.1338502,0.01663883,0,0.5688082,0.100249,0,0,0.09197638,0.06758557,0.2739934,0.4223464,0.1067799,0.1424811,0.1497502,0.500973,0.1311983,0.08211718,0.7631443,0.1351813,0.1045047,1.424936e-05,0.1822968,0.284634,0.01505085,0.08317778
,0.03374726,0.9064495,0.8654364,0.05110614,0,0.001222608,0.24303,0.1450659,0.007250512,0.03322258,0.2418178,0.001268579,7.122484e-08,0,0,0.4869387,0.00127088,0.01026217,0.03876699,0.2792692,0.00026074,0.1438704,0.005471224,0.269797,0.014421,0.02250305,0.4223526,0.1336855,0.007712409,0,0.553645,0.1005945,0,0,0.09114186,0.06787677,0.2762484,0.4247569,0.1066071,0.142654,0.1483756,0.484895,0.13042,0.08118418,0.762911,0.1329647,0.1040887,1.31138e-05,0.1820797,0.2842931,0.01495835,0.0822404
,0.03370169,0.9056827,0.8649591,0.05048771,0,0.001304191,0.235167,0.1442929,0.00720255,0.0331399,0.2287642,0.001167484,6.554879e-08,0,0,0.4818322,0.001169601,0.01021304,0.03896792,0.2799771,0.0002715524,0.1472853,0.005036337,0.26953,0.01444662,0.02240066,0.4239522,0.1338847,0.007176494,0,0.5496364,0.1009664,0,0,0.09063216,0.06806184,0.2793288,0.4259718,0.1063554,0.1423631,0.147671,0.4799906,0.1298903,0.08042466,0.7633423,0.132425,0.1037943,1.206874e-05,0.1824781,0.2850021,0.01487233,0.08147651
